"F_ID","Year","Nest_box","Survival","Num_recruited","April_hatch","Synchrony","Clutch_size","Age","Immigrant","beech","pop_size","Spring_temp","winter_temp","winter_precip_t","spring_precip_t","Round","Half_fall","R_pop_size","MOTHER","animal","ID"
"BP11062",1974,"C46",0,1,1.59508133256241,0.979977686032549,-1.67877345129673,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"C",0.826539594890453,-2.03607068231023,NA,"BP11062","BP11062"
"BJ05736",1973,"C7",1,0,1.59508133256241,0.673676264308318,-1.06992296584354,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"C",1.08285034010409,-1.588365069237,NA,"BJ05736","BJ05736"
"BJ05736",1975,"C11",0,0,0.538952866652476,-0.820987458605197,-1.67877345129673,2,1,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"C",1.24334883137024,-1.49882394662235,NA,"BJ05736","BJ05736"
"BP11036",1973,"CP31",0,1,1.19903315784619,0.185103121882127,-0.461072480390351,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"CP",1.08285034010409,-1.588365069237,NA,"BP11036","BP11036"
"BP11013",1973,"CP35",0,1,0.274920750174992,-0.954900877112324,0.756628490516024,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"CP",1.08285034010409,-1.588365069237,NA,"BP11013","BP11013"
"BP11037",1973,"CP39",0,0,1.33104921608493,0.347960836024191,0.756628490516024,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"CP",1.08285034010409,-1.588365069237,NA,"BP11037","BP11037"
"BP52161",1973,"CP43",1,0,1.59508133256241,0.673676264308318,0.756628490516024,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"CP",1.08285034010409,-1.588365069237,"BJ04903","BP52161","BP52161"
"BP52161",1974,"CP41",1,0,0.80298498312996,0.00283140118016116,-2.28762393674991,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"CP",0.826539594890453,-2.03607068231023,"BJ04903","BP52161","BP52161"
"BP11033",1974,"EX41A",0,0,1.06701709960744,0.32854682946429,-0.461072480390351,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"EX",0.826539594890453,-2.03607068231023,NA,"BP11033","BP11033"
"BP11034",1973,"EX21",0,0,0.80298498312996,-0.303470020544066,0.147778005062837,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,NA,"BP11034","BP11034"
"BN34448",1974,"CP30",1,0,0.935001041368702,0.165689115322225,-0.461072480390351,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"EX",0.826539594890453,-2.03607068231023,"BN34049","BN34448","BN34448"
"BN34448",1975,"CP26",0,0,0.274920750174992,-1.14670288688933,0.756628490516024,2,0,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"EX",1.24334883137024,-1.49882394662235,"BN34049","BN34448","BN34448"
"BP52244",1973,"EX35",0,1,0.406936808413734,-0.79204316297026,1.36547897596921,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,"BJ05470","BP52244","BP52244"
"BP11048",1973,"EX38",1,0,0.538952866652476,-0.629185448828195,0.147778005062837,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,NA,"BP11048","BP11048"
"BP52104",1973,"EX41B",0,0,0.274920750174992,-0.954900877112324,-1.06992296584354,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,"BH17676","BP52104","BP52104"
"BP11670",1973,"EX43D",1,0,1.06701709960744,0.0222454077400622,-1.06992296584354,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,NA,"BP11670","BP11670"
"BP11670",1974,"EX64",0,0,1.19903315784619,0.491404543606356,-1.06992296584354,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"EX",0.826539594890453,-2.03607068231023,NA,"BP11670","BP11670"
"BP11045",1973,"EX56",0,1,0.538952866652476,-0.629185448828195,1.36547897596921,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,NA,"BP11045","BP11045"
"BN34481",1973,"EX57",0,0,0.406936808413734,-0.79204316297026,1.36547897596921,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,"BC43982","BN34481","BN34481"
"BN34374",1973,"EX62",0,0,1.33104921608493,0.347960836024191,-1.06992296584354,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,"BC43998","BN34374","BN34374"
"BP52313",1973,"EX64",0,0,1.33104921608493,0.347960836024191,-0.461072480390351,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,"BJ54869","BP52313","BP52313"
"BN34483",1974,"EX43B",1,1,0.670968924891218,-0.160026312961903,0.756628490516024,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"EX",0.826539594890453,-2.03607068231023,"BC43982","BN34483","BN34483"
"BN34483",1975,"EX67",0,0,0.538952866652476,-0.820987458605197,1.36547897596921,2,0,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"EX",1.24334883137024,-1.49882394662235,"BC43982","BN34483","BN34483"
"BP11026",1973,"EX7",1,0,0.406936808413734,-0.79204316297026,0.147778005062837,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,NA,"BP11026","BP11026"
"BP11026",1974,"EX8",0,1,-0.385159541018717,-1.46288802609842,-0.461072480390351,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"EX",0.826539594890453,-2.03607068231023,NA,"BP11026","BP11026"
"BP52317",1973,"EX73",1,0,0.80298498312996,-0.303470020544066,0.147778005062837,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,"BJ54869","BP52317","BP52317"
"BP52317",1974,"EX75A",0,0,2.38717768199486,1.95712397088493,0.756628490516024,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"EX",0.826539594890453,-2.03607068231023,"BJ54869","BP52317","BP52317"
"BP11028",1973,"EX81A",1,0,0.670968924891218,-0.466327734686131,0.147778005062837,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"EX",1.08285034010409,-1.588365069237,NA,"BP11028","BP11028"
"BP11028",1974,"EX7",0,1,0.80298498312996,0.00283140118016116,0.147778005062837,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"EX",0.826539594890453,-2.03607068231023,NA,"BP11028","BP11028"
"BP52300",1973,"MP10",1,0,0.274920750174992,-0.954900877112324,0.147778005062837,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"MP",1.08285034010409,-1.588365069237,"BH62766","BP52300","BP52300"
"BP52300",1974,"MP11",1,0,0.670968924891218,-0.160026312961903,-0.461072480390351,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"MP",0.826539594890453,-2.03607068231023,"BH62766","BP52300","BP52300"
"BP52300",1975,"MP11",0,0,-0.253143482779975,-1.79813374345758,0.147778005062837,2,0,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"MP",1.24334883137024,-1.49882394662235,"BH62766","BP52300","BP52300"
"BP52252",1973,"MP2",0,0,1.46306527432367,0.510818550166253,0.147778005062837,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"MP",1.08285034010409,-1.588365069237,"BJ05381","BP52252","BP52252"
"BP11269",1973,"MP48",0,0,0.538952866652476,-0.629185448828195,0.147778005062837,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"MP",1.08285034010409,-1.588365069237,NA,"BP11269","BP11269"
"BP78511",1973,"MP50",1,0,0.0108886336975085,-1.28061630539645,0.147778005062837,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"MP",1.08285034010409,-1.588365069237,NA,"BP78511","BP78511"
"BP78511",1974,"MP49",0,0,0.538952866652476,-0.322884027103968,-1.67877345129673,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"MP",0.826539594890453,-2.03607068231023,NA,"BP78511","BP78511"
"BP11268",1973,"MP60",0,0,0.935001041368702,-0.140612306402002,1.36547897596921,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"MP",1.08285034010409,-1.588365069237,NA,"BP11268","BP11268"
"BA66414",1973,"MP71",1,0,-0.385159541018717,-1.76918944782265,-1.06992296584354,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"MP",1.08285034010409,-1.588365069237,NA,"BA66414","BA66414"
"BA66414",1975,"MP65",0,0,0.538952866652476,-0.820987458605197,-0.461072480390351,2,0,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"MP",1.24334883137024,-1.49882394662235,NA,"BA66414","BA66414"
"BJ04682",1973,"MP77",0,0,-0.649191657496201,-2.09490487610677,0.147778005062837,2,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"MP",1.08285034010409,-1.588365069237,"BN34052","BJ04682","BJ04682"
"BP52118",1973,"MP79",1,0,0.670968924891218,-0.466327734686131,0.147778005062837,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"MP",1.08285034010409,-1.588365069237,"BJ04970","BP52118","BP52118"
"BP52118",1974,"MP79",1,1,-0.253143482779975,-1.30003031195635,0.147778005062837,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"MP",0.826539594890453,-2.03607068231023,"BJ04970","BP52118","BP52118"
"BP52118",1975,"MP50",1,0,0.538952866652476,-0.820987458605197,0.147778005062837,2,0,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"MP",1.24334883137024,-1.49882394662235,"BJ04970","BP52118","BP52118"
"BP52118",1976,"MP79",0,1,-0.121127424541233,-0.305533948482998,0.147778005062837,2,0,2,-1.67897537425343,-0.707227242987294,-0.844517501162286,2.36899114921895,-1.47055790898888,"MP",0.130630575733249,-2.01368540165656,"BJ04970","BP52118","BP52118"
"BA66418",1973,"MP84",0,0,0.274920750174992,-0.954900877112324,1.36547897596921,2,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"MP",1.08285034010409,-1.588365069237,NA,"BA66418","BA66418"
"BP11067",1973,"O26",0,0,1.85911344903989,0.999391692592446,0.147778005062837,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"O",1.08285034010409,-1.588365069237,NA,"BP11067","BP11067"
"BP11281",1973,"SW105",0,0,1.33104921608493,0.347960836024191,-1.06992296584354,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"SW",1.08285034010409,-1.588365069237,NA,"BP11281","BP11281"
"BJ05648",1973,"SW124",1,1,0.670968924891218,-0.466327734686131,-0.461072480390351,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"SW",1.08285034010409,-1.588365069237,NA,"BJ05648","BJ05648"
"BP11280",1973,"SW15",0,0,1.06701709960744,0.0222454077400622,0.147778005062837,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"SW",1.08285034010409,-1.588365069237,NA,"BP11280","BP11280"
"BP52107",1973,"SW23",0,0,0.80298498312996,-0.303470020544066,0.756628490516024,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"SW",1.08285034010409,-1.588365069237,"BH17676","BP52107","BP52107"
"BJ05662",1973,"SW58",0,0,1.59508133256241,0.673676264308318,-0.461072480390351,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"SW",1.08285034010409,-1.588365069237,"BJ04971","BJ05662","BJ05662"
"BP52130",1973,"SW63",1,0,0.670968924891218,-0.466327734686131,-0.461072480390351,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"SW",1.08285034010409,-1.588365069237,"BN34078","BP52130","BP52130"
"BP52130",1974,"SW62",1,1,1.19903315784619,0.491404543606356,-0.461072480390351,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"SW",0.826539594890453,-2.03607068231023,"BN34078","BP52130","BP52130"
"BP52130",1975,"SW63",0,0,0.14290469193625,-1.30956060103139,-1.67877345129673,2,0,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"SW",1.24334883137024,-1.49882394662235,"BN34078","BP52130","BP52130"
"BP11282",1973,"SW76",0,0,1.06701709960744,0.0222454077400622,-0.461072480390351,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"SW",1.08285034010409,-1.588365069237,NA,"BP11282","BP11282"
"BP11276",1973,"SW78",1,0,1.19903315784619,0.185103121882127,0.756628490516024,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"SW",1.08285034010409,-1.588365069237,NA,"BP11276","BP11276"
"BP11276",1974,"SW78",1,3,0.80298498312996,0.00283140118016116,0.756628490516024,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"SW",0.826539594890453,-2.03607068231023,NA,"BP11276","BP11276"
"BP11276",1975,"B220",1,0,0.538952866652476,-0.820987458605197,0.147778005062837,2,1,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"SW",1.24334883137024,-1.49882394662235,NA,"BP11276","BP11276"
"BP11276",1976,"SW78",0,1,0.406936808413734,0.345896908085259,0.756628490516024,2,1,2,-1.67897537425343,-0.707227242987294,-0.844517501162286,2.36899114921895,-1.47055790898888,"SW",0.130630575733249,-2.01368540165656,NA,"BP11276","BP11276"
"BH93057",1973,"SW85",0,0,1.59508133256241,0.673676264308318,-0.461072480390351,2,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"SW",1.08285034010409,-1.588365069237,"F_845324","BH93057","BH93057"
"BH62957",1973,"W103A",0,0,0.406936808413734,-0.79204316297026,-0.461072480390351,2,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,"BC85897","BH62957","BH62957"
"BP11106",1973,"W11",0,0,1.06701709960744,0.0222454077400622,0.756628490516024,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11106","BP11106"
"BP11041",1973,"W2",0,0,0.274920750174992,-0.954900877112324,-1.67877345129673,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11041","BP11041"
"BP11043",1973,"W20",1,1,1.46306527432367,0.510818550166253,0.756628490516024,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11043","BP11043"
"BP11043",1974,"W21",0,0,0.0108886336975085,-0.974314883672225,0.147778005062837,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"W",0.826539594890453,-2.03607068231023,NA,"BP11043","BP11043"
"BP11615",1973,"W24",0,0,1.33104921608493,0.347960836024191,0.147778005062837,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11615","BP11615"
"BP11618",1973,"W26",0,0,0.670968924891218,-0.466327734686131,0.147778005062837,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11618","BP11618"
"BP11044",1973,"W33",1,0,1.06701709960744,0.0222454077400622,1.36547897596921,2,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11044","BP11044"
"BP11040",1973,"W45",0,0,0.538952866652476,-0.629185448828195,-1.06992296584354,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11040","BP11040"
"BP52407",1973,"W48",0,2,0.538952866652476,-0.629185448828195,0.147778005062837,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,"BJ05380","BP52407","BP52407"
"BP11042",1973,"W4B",1,1,1.59508133256241,0.673676264308318,0.147778005062837,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11042","BP11042"
"BP11042",1974,"W27",0,1,0.14290469193625,-0.81145716953016,0.147778005062837,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"W",0.826539594890453,-2.03607068231023,NA,"BP11042","BP11042"
"BP11654",1973,"W51",0,0,1.33104921608493,0.347960836024191,0.756628490516024,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11654","BP11654"
"BP11039",1973,"W61",1,0,1.06701709960744,0.0222454077400622,0.756628490516024,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11039","BP11039"
"BP11039",1976,"W66",1,0,-0.121127424541233,-0.305533948482998,0.147778005062837,2,1,2,-1.67897537425343,-0.707227242987294,-0.844517501162286,2.36899114921895,-1.47055790898888,"W",0.130630575733249,-2.01368540165656,NA,"BP11039","BP11039"
"BP11039",1977,"W72",1,0,1.19903315784619,0.624782934008617,0.756628490516024,2,1,0,-0.846033539867093,-0.90153319918996,-0.374133378765202,0.33795177932881,-0.612310618924808,"W",0.714929552576711,-0.782494965705191,NA,"BP11039","BP11039"
"BP11039",1978,"W66",1,0,1.19903315784619,0.485013210654231,0.756628490516024,2,1,0,-0.944026696853721,-1.03878105729036,-2.05691601428145,1.08971205288996,-0.342575756333242,"W",0.831887814636361,-1.14065945616377,NA,"BP11039","BP11039"
"BP11039",1979,"W53",0,2,2.12314556551738,0.354703063315947,1.36547897596921,2,1,1,-1.21350787856695,-1.8190891020813,0.139386882491048,0.753349876700005,1.56464044380914,"W",1.89487721791478,-1.27497114008574,NA,"BP11039","BP11039"
"BN34455",1973,"W74",0,0,0.538952866652476,-0.629185448828195,0.147778005062837,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,"BN34049","BN34455","BN34455"
"BP11147",1973,"W80",1,0,0.935001041368702,-0.140612306402002,0.147778005062837,2,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11147","BP11147"
"BP11147",1974,"W64A",0,0,1.33104921608493,0.65426225774842,-0.461072480390351,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"W",0.826539594890453,-2.03607068231023,NA,"BP11147","BP11147"
"BP11117",1973,"W89",0,0,0.935001041368702,-0.140612306402002,-1.06992296584354,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11117","BP11117"
"BP11038",1973,"W98A",0,1,0.80298498312996,-0.303470020544066,-0.461072480390351,1,0,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11038","BP11038"
"BP11046",1973,"W99",1,0,0.406936808413734,-0.79204316297026,-1.06992296584354,1,1,0,-1.31150103555358,-1.22383434807774,0.699965576885129,0.190908205038121,0.199618563421521,"W",1.08285034010409,-1.588365069237,NA,"BP11046","BP11046"
"BP11046",1975,"W96",0,0,0.670968924891218,-0.658129744463133,-0.461072480390351,2,1,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"W",1.24334883137024,-1.49882394662235,NA,"BP11046","BP11046"
"BN34731",1974,"B215",1,0,-0.517175599257459,-1.62574574024048,-0.461072480390351,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"B",0.826539594890453,-2.03607068231023,NA,"BN34731","BN34731"
"BN34731",1975,"B77",0,0,0.274920750174992,-1.14670288688933,0.147778005062837,2,1,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"B",1.24334883137024,-1.49882394662235,NA,"BN34731","BN34731"
"BR62234",1974,"B221",0,0,1.46306527432367,0.817119971890484,-1.06992296584354,1,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"B",0.826539594890453,-2.03607068231023,NA,"BR62234","BR62234"
"BP52242",1974,"B225",1,0,0.406936808413734,-0.485741741246032,-2.8964744222031,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"B",0.826539594890453,-2.03607068231023,"BH93061","BP52242","BP52242"
"BP52242",1975,"B88",0,0,0.406936808413734,-0.983845172747261,-2.28762393674991,2,0,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"B",1.24334883137024,-1.49882394662235,"BH93061","BP52242","BP52242"
"BP11363",1974,"B28",1,0,0.274920750174992,-0.648599455388096,-0.461072480390351,1,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"B",0.826539594890453,-2.03607068231023,"BJ04936","BP11363","BP11363"
"BP11363",1975,"B217",0,0,0.14290469193625,-1.30956060103139,-0.461072480390351,2,0,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"B",1.24334883137024,-1.49882394662235,"BJ04936","BP11363","BP11363"
"BP11499",1974,"B44",0,0,1.72709739080115,1.14283540017461,0.147778005062837,1,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"B",0.826539594890453,-2.03607068231023,"BH01563","BP11499","BP11499"
"BP52404",1974,"C1",0,0,0.935001041368702,0.165689115322225,-0.461072480390351,2,0,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"C",0.826539594890453,-2.03607068231023,"BJ05380","BP52404","BP52404"
"BR62296",1974,"C117",1,2,0.80298498312996,0.00283140118016116,0.147778005062837,1,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"C",0.826539594890453,-2.03607068231023,NA,"BR62296","BR62296"
"BR62296",1977,"MP13",0,0,0.0108886336975085,-0.840936493269957,1.36547897596921,2,1,0,-0.846033539867093,-0.90153319918996,-0.374133378765202,0.33795177932881,-0.612310618924808,"C",0.714929552576711,-0.782494965705191,NA,"BR62296","BR62296"
"BR75652",1974,"C130",0,0,0.538952866652476,-0.322884027103968,-0.461072480390351,1,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"C",0.826539594890453,-2.03607068231023,NA,"BR75652","BR75652"
"BR62276",1974,"C3B",0,0,0.670968924891218,-0.160026312961903,-1.06992296584354,1,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"C",0.826539594890453,-2.03607068231023,NA,"BR62276","BR62276"
"BJ05631",1974,"C45",1,0,0.670968924891218,-0.160026312961903,0.147778005062837,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"C",0.826539594890453,-2.03607068231023,NA,"BJ05631","BJ05631"
"BJ05631",1975,"C44",0,1,0.406936808413734,-0.983845172747261,0.147778005062837,2,1,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"C",1.24334883137024,-1.49882394662235,NA,"BJ05631","BJ05631"
"BR62297",1974,"C49",0,0,0.538952866652476,-0.322884027103968,0.147778005062837,1,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"C",0.826539594890453,-2.03607068231023,NA,"BR62297","BR62297"
"BJ05732",1975,"SW106",0,0,0.538952866652476,-0.820987458605197,0.756628490516024,2,0,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"C",1.24334883137024,-1.49882394662235,"BJ54852","BJ05732","BJ05732"
"BS08006",1974,"CP13",0,0,0.538952866652476,-0.322884027103968,-1.06992296584354,1,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"CP",0.826539594890453,-2.03607068231023,NA,"BS08006","BS08006"
"BR62148",1974,"CP22",0,0,1.06701709960744,0.32854682946429,1.9743294614224,1,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"CP",0.826539594890453,-2.03607068231023,NA,"BR62148","BR62148"
"BP11814",1974,"CP43",1,0,0.406936808413734,-0.485741741246032,0.147778005062837,1,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"CP",0.826539594890453,-2.03607068231023,NA,"BP11814","BP11814"
"BP11814",1975,"CP41",0,0,0.14290469193625,-1.30956060103139,-0.461072480390351,2,1,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"CP",1.24334883137024,-1.49882394662235,NA,"BP11814","BP11814"
"BR62131",1974,"EX18",1,1,0.14290469193625,-0.81145716953016,-2.28762393674991,2,1,2,-1.74022109737007,-1.25930289536917,1.47759003338311,-0.564528157880291,-1.92011601330816,"EX",0.826539594890453,-2.03607068231023,NA,"BR62131","BR62131"
"BR62131",1975,"EX14A",0,0,0.274920750174992,-1.14670288688933,0.147778005062837,2,1,0,-1.23800616781361,-1.08812860106237,0.226205187481674,-1.90813881796146,-0.282634675757338,"EX",1.24334883137024,-1.49882394662235,NA,"BR62131","BR62131"
