F_ID,Year,Nest_box,Survival,Num_recruited,April_hatch,Synchrony,Clutch_size,Age,Immigrant,beech,pop_size,Spring_temp,winter_temp,winter_precip_t,spring_precip_t,Round,Half_fall,R_pop_size,Spring_temp_GT,Spring_temp_cat
VE33122,1989,EX42,0,0,53,-3.28713972615049,7,1,0,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
NN88673,1989,EX43,1,1,40,-16.2871397261505,9,2,0,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
NN88673,1990,EX39A,0,0,32,-18.3063605291908,9,3,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
E906948,1989,EX49C,1,0,41,-15.2871397261505,10,1,1,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
E906948,1991,EX47A,0,1,45,-13.8172593164667,8,2,1,2,99,7.798592,4.140659,68.3,64.9,EX,58.8172593164667,71,11.5398529411765,11.7423863636364
E906950,1989,EX53,0,0,42,-14.2871397261505,9,1,1,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
E906976,1989,EX54,0,0,43,-13.2871397261505,8,1,1,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27069,1989,EX58,1,0,43,-13.2871397261505,8,1,0,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27069,1991,O11,0,1,48,-10.8172593164667,8,3,0,2,99,7.798592,4.140659,68.3,64.9,EX,58.8172593164667,71,11.5398529411765,11.7423863636364
VE33634,1989,EX6,0,1,43,-13.2871397261505,10,1,0,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
E956482,1989,EX60,0,0,50,-6.28713972615049,11,2,1,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
E956474,1989,EX63,1,0,53,-3.28713972615049,9,1,1,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
E956474,1991,EX62C,0,0,41,-17.8172593164667,10,3,1,2,99,7.798592,4.140659,68.3,64.9,EX,58.8172593164667,71,11.5398529411765,11.7423863636364
NN88923,1989,EX64,1,0,51,-5.28713972615049,8,2,0,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
NN88923,1990,EX64,0,0,42,-8.3063605291908,7,3,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27061,1989,EX68,0,0,46,-10.2871397261505,11,1,0,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
VE32530,1989,EX70,0,2,42,-14.2871397261505,9,1,0,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
E906999,1989,EX73A,0,0,50,-6.28713972615049,9,1,1,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27147,1989,EX78,0,0,43,-13.2871397261505,9,1,0,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
C659250,1989,EX85,1,0,49,-7.28713972615049,12,2,1,0,185,7.91971831,6.483333333,310.7,93,EX,56.2871397261505,105,12.0126470588235,12.2761363636364
C659250,1990,EX85,0,0,40,-10.3063605291908,11,3,1,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27359,1989,MP11,1,1,42,-14.2871397261505,9,1,0,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27359,1990,MP13,0,0,45,-5.3063605291908,9,2,0,0,180,8.895775,2.858889,137.7,29.1,MP,50.3063605291908,105,13.9701470588235,13.8901136363636
VB55589,1989,MP2,0,0,45,-11.2871397261505,8,1,0,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
VC47320,1989,MP20,1,0,42,-14.2871397261505,11,2,0,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
VC47320,1990,MP19,1,0,36,-14.3063605291908,11,2,0,0,180,8.895775,2.858889,137.7,29.1,MP,50.3063605291908,105,13.9701470588235,13.8901136363636
VC47320,1991,MP10,0,0,40,-18.8172593164667,12,2,0,2,99,7.798592,4.140659,68.3,64.9,MP,58.8172593164667,71,11.5398529411765,11.7423863636364
E984805,1989,MP45,0,0,38,-18.2871397261505,9,2,1,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
VE33674,1989,MP46,1,0,42,-14.2871397261505,9,1,0,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
VE33674,1990,MP79,0,0,41,-9.3063605291908,9,2,0,0,180,8.895775,2.858889,137.7,29.1,MP,50.3063605291908,105,13.9701470588235,13.8901136363636
E984808,1989,MP62,0,0,43,-13.2871397261505,8,1,1,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
VE33540,1989,MP65,0,0,36,-20.2871397261505,8,1,0,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
VB55569,1989,MP69,1,0,40,-16.2871397261505,6,1,0,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
VB55569,1990,MP69,0,0,35,-15.3063605291908,9,2,0,0,180,8.895775,2.858889,137.7,29.1,MP,50.3063605291908,105,13.9701470588235,13.8901136363636
VE32563,1989,MP75,1,0,38,-18.2871397261505,8,1,0,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
VE32563,1990,MP76,0,1,35,-15.3063605291908,8,2,0,0,180,8.895775,2.858889,137.7,29.1,MP,50.3063605291908,105,13.9701470588235,13.8901136363636
NN88433,1989,MP77,1,1,40,-16.2871397261505,9,2,0,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
NN88433,1990,MP77,0,0,37,-13.3063605291908,10,2,0,0,180,8.895775,2.858889,137.7,29.1,MP,50.3063605291908,105,13.9701470588235,13.8901136363636
VE26636,1989,MP85,0,0,40,-16.2871397261505,9,1,0,0,185,7.91971831,6.483333333,310.7,93,MP,56.2871397261505,105,12.0126470588235,12.2761363636364
F465098,1989,O104,1,0,53,-3.28713972615049,9,1,1,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
F465098,1990,O109,0,0,42,-8.3063605291908,9,2,1,0,180,8.895775,2.858889,137.7,29.1,O,50.3063605291908,105,13.9701470588235,13.8901136363636
VE32509,1989,O105,1,1,53,-3.28713972615049,8,1,0,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
VE32509,1990,O102,0,0,41,-9.3063605291908,8,2,0,0,180,8.895775,2.858889,137.7,29.1,O,50.3063605291908,105,13.9701470588235,13.8901136363636
F465087,1989,O32,1,0,52,-4.28713972615049,11,1,1,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
F465087,1990,O30A,0,0,46,-4.3063605291908,11,2,1,0,180,8.895775,2.858889,137.7,29.1,O,50.3063605291908,105,13.9701470588235,13.8901136363636
F464432,1989,O38,1,0,47,-9.28713972615049,7,1,1,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
F464432,1990,O38,1,0,42,-8.3063605291908,8,2,1,0,180,8.895775,2.858889,137.7,29.1,O,50.3063605291908,105,13.9701470588235,13.8901136363636
F464432,1991,O53,0,0,51,-7.8172593164667,7,3,1,2,99,7.798592,4.140659,68.3,64.9,O,58.8172593164667,71,11.5398529411765,11.7423863636364
E956717,1989,O38A,0,0,52,-4.28713972615049,8,2,1,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
VE33801,1989,O48,0,0,48,-8.28713972615049,8,1,0,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
F465075,1989,O51,1,0,50,-6.28713972615049,11,1,0,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
F465075,1990,O59,0,0,38,-12.3063605291908,10,2,0,0,180,8.895775,2.858889,137.7,29.1,O,50.3063605291908,105,13.9701470588235,13.8901136363636
E984899,1989,O65,0,0,44,-12.2871397261505,11,1,1,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
E984897,1989,O7,0,0,44,-12.2871397261505,9,1,1,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
E956699,1989,O83,1,0,54,-2.28713972615049,7,1,1,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
E956699,1990,O84,0,0,38,-12.3063605291908,7,2,1,0,180,8.895775,2.858889,137.7,29.1,O,50.3063605291908,105,13.9701470588235,13.8901136363636
VB54689,1989,O84,1,0,46,-10.2871397261505,9,2,0,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
VB54689,1990,O107,0,0,38,-12.3063605291908,7,3,0,0,180,8.895775,2.858889,137.7,29.1,O,50.3063605291908,105,13.9701470588235,13.8901136363636
F465016,1989,O94,0,0,46,-10.2871397261505,8,2,1,0,185,7.91971831,6.483333333,310.7,93,O,56.2871397261505,105,12.0126470588235,12.2761363636364
VB54605,1989,SW114,0,0,44,-12.2871397261505,7,2,0,0,185,7.91971831,6.483333333,310.7,93,SW,56.2871397261505,105,12.0126470588235,12.2761363636364
E985311,1989,SW120,0,1,48,-8.28713972615049,7,1,1,0,185,7.91971831,6.483333333,310.7,93,SW,56.2871397261505,105,12.0126470588235,12.2761363636364
E985323,1989,SW125,1,0,51,-5.28713972615049,11,1,1,0,185,7.91971831,6.483333333,310.7,93,SW,56.2871397261505,105,12.0126470588235,12.2761363636364
E985323,1990,O111,0,0,46,-4.3063605291908,12,2,1,0,180,8.895775,2.858889,137.7,29.1,SW,50.3063605291908,105,13.9701470588235,13.8901136363636
E985016,1989,SW130,0,0,51,-5.28713972615049,7,2,1,0,185,7.91971831,6.483333333,310.7,93,SW,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27265,1990,B113,1,0,41,-9.3063605291908,9,2,0,0,180,8.895775,2.858889,137.7,29.1,SW,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27265,1991,SW74,1,0,57,-1.8172593164667,8,3,0,2,99,7.798592,4.140659,68.3,64.9,SW,58.8172593164667,71,11.5398529411765,11.7423863636364
VE27265,1992,SW68,1,3,47,-8.68609433672901,10,4,0,0,168,8.371831,4.614444,140.2,119.9,SW,55.686094336729,86,11.9976470588235,12.7252272727273
VE27265,1993,SW66,0,2,43,-16,10,5,0,0,265,8.187324,4.832222,242.6,125.8,SW,59,154,12.3829411764706,11.9692045454545
NN86118,1989,SW83,1,0,45,-11.2871397261505,8,4,0,0,185,7.91971831,6.483333333,310.7,93,SW,56.2871397261505,105,12.0126470588235,12.2761363636364
NN86118,1990,B220,0,0,45,-5.3063605291908,8,5,0,0,180,8.895775,2.858889,137.7,29.1,SW,50.3063605291908,105,13.9701470588235,13.8901136363636
NN88630,1989,W101,1,0,43,-13.2871397261505,9,2,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
NN88630,1991,W102,1,0,46,-12.8172593164667,7,2,0,2,99,7.798592,4.140659,68.3,64.9,W,58.8172593164667,71,11.5398529411765,11.7423863636364
NN88630,1992,W102,1,1,44,-11.686094336729,10,5,0,0,168,8.371831,4.614444,140.2,119.9,W,55.686094336729,86,11.9976470588235,12.7252272727273
NN88630,1993,W96,1,0,43,-16,11,6,0,0,265,8.187324,4.832222,242.6,125.8,W,59,154,12.3829411764706,11.9692045454545
NN88630,1994,W92,0,0,46,-15,8,7,0,1,272,8.428169,5.931111,256.9,136.5,W,61,182,12.0576470588235,11.8906818181818
E956521,1989,W102,0,0,57,0.712860273849508,10,1,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27454,1989,W16,0,0,42,-14.2871397261505,10,1,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27206,1989,W19,0,0,46,-10.2871397261505,11,1,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
NN87858,1989,W21,0,0,52,-4.28713972615049,9,2,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27092,1989,W58,0,0,45,-11.2871397261505,6,1,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27255,1989,W6,0,2,51,-5.28713972615049,7,1,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
E906996,1989,W62,0,0,47,-9.28713972615049,6,1,1,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27161,1989,W64B,1,0,44,-12.2871397261505,10,1,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27161,1991,W64B,0,0,60,1.1827406835333,11,3,0,2,99,7.798592,4.140659,68.3,64.9,W,58.8172593164667,71,11.5398529411765,11.7423863636364
VE27086,1989,W67,0,0,52,-4.28713972615049,10,1,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27123,1989,W69,0,0,44,-12.2871397261505,9,1,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
VE27025,1989,W7,0,0,44,-12.2871397261505,7,1,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
E906995,1989,W75,1,1,47,-9.28713972615049,6,1,1,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
E906995,1990,W77,1,0,36,-14.3063605291908,8,2,1,0,180,8.895775,2.858889,137.7,29.1,W,50.3063605291908,105,13.9701470588235,13.8901136363636
E906995,1991,W77,0,2,47,-11.8172593164667,9,2,1,2,99,7.798592,4.140659,68.3,64.9,W,58.8172593164667,71,11.5398529411765,11.7423863636364
VB55236,1989,W94,0,1,44,-12.2871397261505,8,2,0,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
E956520,1989,W95,1,1,52,-4.28713972615049,6,1,1,0,185,7.91971831,6.483333333,310.7,93,W,56.2871397261505,105,12.0126470588235,12.2761363636364
E956520,1990,W95,1,0,46,-4.3063605291908,7,2,1,0,180,8.895775,2.858889,137.7,29.1,W,50.3063605291908,105,13.9701470588235,13.8901136363636
E956520,1991,W97,0,2,51,-7.8172593164667,8,3,1,2,99,7.798592,4.140659,68.3,64.9,W,58.8172593164667,71,11.5398529411765,11.7423863636364
F938530,1990,B12,0,0,43,-7.3063605291908,8,1,1,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
E984836,1990,B136,0,0,40,-10.3063605291908,9,1,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
F465219,1990,B157,0,0,34,-16.3063605291908,12,2,1,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27962,1990,B170,0,0,44,-6.3063605291908,8,1,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE32728,1990,B171,1,0,47,-3.3063605291908,7,1,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE32728,1991,B137,0,1,51,-7.8172593164667,9,2,0,2,99,7.798592,4.140659,68.3,64.9,B,58.8172593164667,71,11.5398529411765,11.7423863636364
E984640,1990,B177,0,0,34,-16.3063605291908,9,2,1,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE32825,1990,B181,0,0,37,-13.3063605291908,8,1,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
F491224,1990,B188,1,0,46,-4.3063605291908,9,2,1,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
F491224,1991,B86,0,0,58,-0.817259316466703,8,3,1,2,99,7.798592,4.140659,68.3,64.9,B,58.8172593164667,71,11.5398529411765,11.7423863636364
VE32812,1990,B194A,1,0,46,-4.3063605291908,6,1,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE32812,1991,B194A,0,0,57,-1.8172593164667,8,2,0,2,99,7.798592,4.140659,68.3,64.9,B,58.8172593164667,71,11.5398529411765,11.7423863636364
F938529,1990,B21,0,0,44,-6.3063605291908,7,1,1,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE32802,1990,B213,0,0,36,-14.3063605291908,8,1,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE26434,1990,B216,0,0,31,-19.3063605291908,10,1,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE26273,1990,B221,0,0,37,-13.3063605291908,9,1,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
F938600,1990,B222,0,0,44,-6.3063605291908,10,1,1,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
F874265,1990,B229,0,0,43,-7.3063605291908,9,1,1,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27353,1990,B27,0,0,43,-7.3063605291908,9,2,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
E984837,1990,B37,0,0,46,-4.3063605291908,8,1,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
E984675,1990,B62A,0,0,37,-13.3063605291908,8,1,1,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
F491384,1990,B76,0,0,41,-9.3063605291908,8,1,1,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE26029,1990,B86,1,0,36,-14.3063605291908,9,1,0,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
VE26029,1991,B13,1,0,49,-9.8172593164667,8,2,0,2,99,7.798592,4.140659,68.3,64.9,B,58.8172593164667,71,11.5398529411765,11.7423863636364
VE26029,1992,B188,1,1,45,-10.686094336729,10,3,0,0,168,8.371831,4.614444,140.2,119.9,B,55.686094336729,86,11.9976470588235,12.7252272727273
VE26029,1993,B186,0,1,41,-18,10,4,0,0,265,8.187324,4.832222,242.6,125.8,B,59,154,12.3829411764706,11.9692045454545
F874223,1990,B97,0,0,39,-11.3063605291908,7,1,1,0,180,8.895775,2.858889,137.7,29.1,B,50.3063605291908,105,13.9701470588235,13.8901136363636
F491734,1990,C108,0,0,36,-14.3063605291908,7,2,1,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
VE26494,1990,C13,1,0,32,-18.3063605291908,11,1,0,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
VE26494,1991,C13,0,0,42,-16.8172593164667,11,2,0,2,99,7.798592,4.140659,68.3,64.9,C,58.8172593164667,71,11.5398529411765,11.7423863636364
NN88987,1990,C14,1,0,28,-22.3063605291908,8,3,0,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
NN88987,1991,C114,0,0,39,-19.8172593164667,8,4,0,2,99,7.798592,4.140659,68.3,64.9,C,58.8172593164667,71,11.5398529411765,11.7423863636364
VB55294,1990,C149,0,0,39,-11.3063605291908,9,3,0,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
F491733,1990,C151,0,0,36,-14.3063605291908,6,1,1,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
F491737,1990,C24C,0,0,37,-13.3063605291908,7,1,0,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
F491748,1990,C26,0,0,37,-13.3063605291908,10,1,1,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
F491735,1990,C39,0,0,35,-15.3063605291908,6,1,1,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
VC47292,1990,C49,0,0,41,-9.3063605291908,8,1,0,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
F491732,1990,C53,0,0,35,-15.3063605291908,8,1,1,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
E287353,1990,C54,0,0,38,-12.3063605291908,5,2,1,0,180,8.895775,2.858889,137.7,29.1,C,50.3063605291908,105,13.9701470588235,13.8901136363636
VB54572,1990,CP13,0,0,38,-12.3063605291908,9,3,0,0,180,8.895775,2.858889,137.7,29.1,CP,50.3063605291908,105,13.9701470588235,13.8901136363636
F937184,1990,CP33,0,0,47,-3.3063605291908,5,1,1,0,180,8.895775,2.858889,137.7,29.1,CP,50.3063605291908,105,13.9701470588235,13.8901136363636
F464340,1990,CP36,0,0,34,-16.3063605291908,7,1,0,0,180,8.895775,2.858889,137.7,29.1,CP,50.3063605291908,105,13.9701470588235,13.8901136363636
VE33205,1990,CP41,0,0,36,-14.3063605291908,8,1,0,0,180,8.895775,2.858889,137.7,29.1,CP,50.3063605291908,105,13.9701470588235,13.8901136363636
VE32861,1990,CP5,1,3,43,-7.3063605291908,9,1,0,0,180,8.895775,2.858889,137.7,29.1,CP,50.3063605291908,105,13.9701470588235,13.8901136363636
VE32861,1991,CP12,0,0,42,-16.8172593164667,12,2,0,2,99,7.798592,4.140659,68.3,64.9,CP,58.8172593164667,71,11.5398529411765,11.7423863636364
F491309,1990,CP8,0,0,41,-9.3063605291908,8,1,1,0,180,8.895775,2.858889,137.7,29.1,CP,50.3063605291908,105,13.9701470588235,13.8901136363636
VE26050,1990,EX10,0,0,33,-17.3063605291908,11,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE33732,1990,EX11,0,0,35,-15.3063605291908,11,2,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27708,1990,EX13A,1,0,42,-8.3063605291908,10,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27708,1992,EX12,1,1,50,-5.68609433672901,10,3,0,0,168,8.371831,4.614444,140.2,119.9,EX,55.686094336729,86,11.9976470588235,12.7252272727273
VE27708,1993,EX12,1,0,47,-12,9,4,0,0,265,8.187324,4.832222,242.6,125.8,EX,59,154,12.3829411764706,11.9692045454545
VE27708,1994,EX12,0,0,53,-8,8,5,0,1,272,8.428169,5.931111,256.9,136.5,EX,61,182,12.0576470588235,11.8906818181818
E956958,1990,EX2,0,0,34,-16.3063605291908,12,1,1,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VC47268,1990,EX28,0,1,25,-25.3063605291908,9,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE33384,1990,EX34,0,1,34,-16.3063605291908,10,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE33457,1990,EX35,0,0,31,-19.3063605291908,9,1,1,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
E956996,1990,EX39C,0,0,36,-14.3063605291908,10,2,1,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE26299,1990,EX4,0,1,35,-15.3063605291908,9,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
E956947,1990,EX42,0,1,33,-17.3063605291908,11,1,1,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
E956992,1990,EX43C,0,1,36,-14.3063605291908,9,1,1,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE33334,1990,EX43D,0,0,31,-19.3063605291908,11,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27812,1990,EX45,0,1,31,-19.3063605291908,12,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE33332,1990,EX49A,1,0,32,-18.3063605291908,9,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE33332,1991,EX65,0,0,48,-10.8172593164667,9,2,0,2,99,7.798592,4.140659,68.3,64.9,EX,58.8172593164667,71,11.5398529411765,11.7423863636364
VE27712,1990,EX51D,0,0,31,-19.3063605291908,10,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
E956998,1990,EX53,0,0,41,-9.3063605291908,9,1,1,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27976,1990,EX60,0,0,31,-19.3063605291908,10,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
E956867,1990,EX68,0,0,37,-13.3063605291908,9,1,1,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27747,1990,EX69,1,1,35,-15.3063605291908,9,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27747,1991,EX69,0,0,39,-19.8172593164667,10,2,0,2,99,7.798592,4.140659,68.3,64.9,EX,58.8172593164667,71,11.5398529411765,11.7423863636364
E956991,1990,EX73A,0,1,34,-16.3063605291908,10,1,1,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE27777,1990,EX77,0,0,42,-8.3063605291908,10,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
VE33157,1990,EX79,0,0,38,-12.3063605291908,10,1,0,0,180,8.895775,2.858889,137.7,29.1,EX,50.3063605291908,105,13.9701470588235,13.8901136363636
